Species Scientific Name	Gene Title	Gene Symbol	ENTREZ_GENE_ID
Homo sapiens	uncharacterized LOC100505501	LOC100505501	100505501
Homo sapiens	uncharacterized LOC100505515	LOC100505515	100505515
Homo sapiens	EDNRB antisense RNA 1	EDNRB-AS1	100505518
Homo sapiens	uncharacterized LOC100505530	FLJ45825	100505530
Homo sapiens	uncharacterized LOC100505534	LOC100505534	100505534
Homo sapiens	ISM1 antisense RNA 1	ISM1-AS1	100505536
Homo sapiens	RBM26 antisense RNA 1	RBM26-AS1	100505538
Homo sapiens	uncharacterized LOC100505540	LOC100505540	100505540
Homo sapiens	long intergenic non-protein coding RNA 1095	LINC01095	100505545
Homo sapiens	long intergenic non-protein coding RNA 1208	LINC01208	100505547
Homo sapiens	uncharacterized LOC100505549	LOC100505549	100505549
Homo sapiens	uncharacterized LOC100505570	LOC100505570	100505570
Homo sapiens	"Homo sapiens cDNA FLJ41776 fis, clone IMR322013053. /// long intergenic non-protein coding RNA 984"	AL832909 /// LINC00984	100505573
Homo sapiens	long intergenic non-protein coding RNA 838	LINC00838	100505583
Homo sapiens	uncharacterized LOC100505592	LOC100505592	100505592
Homo sapiens	PARD3 antisense RNA 1	PARD3-AS1	100505601
Homo sapiens	uncharacterized LOC100505609	LOC100505609	100505609
Homo sapiens	long intergenic non-protein coding RNA 919	LINC00919	100505619
Homo sapiens	chromosome 11 open reading frame 72	C11orf72	100505621
Homo sapiens	uncharacterized LOC100505622	LOC100505622	100505622
Homo sapiens	GTF3C2 antisense RNA 1	GTF3C2-AS1	100505624
Homo sapiens	long intergenic non-protein coding RNA 1133	LINC01133	100505633
Homo sapiens	uncharacterized LOC100505635	LOC100505635	100505635
Homo sapiens	FGD5 antisense RNA 1	FGD5-AS1	100505641
Homo sapiens	RAD51 antisense RNA 1 (head to head)	RAD51-AS1	100505648
Homo sapiens	uncharacterized LOC100505658	LOC100505658	100505658
Homo sapiens	long intergenic non-protein coding RNA 967	LINC00967	100505659
Homo sapiens	uncharacterized LOC100505664	LOC100505664	100505664
Homo sapiens	uncharacterized LOC100505666	LOC100505666	100505666
Homo sapiens	RRS1 antisense RNA 1 (head to head)	RRS1-AS1	100505676
Homo sapiens	ubiquitin-conjugating enzyme E2Q family member 2-like	UBE2Q2L	100505679
Homo sapiens	NAPA antisense RNA 1	NAPA-AS1	100505681
Homo sapiens	long intergenic non-protein coding RNA 1431	LINC01431	100505683
Homo sapiens	uncharacterized LOC100505685	LOC100505685	100505685
Homo sapiens	long intergenic non-protein coding RNA 888	LINC00888	100505687
Homo sapiens	SH3BP5 antisense RNA 1	SH3BP5-AS1	100505696
Homo sapiens	long intergenic non-protein coding RNA 1094	LINC01094	100505702
Homo sapiens	uncharacterized LOC100505711	LOC100505711	100505711
Homo sapiens	uncharacterized LOC100505716	LOC100505716	100505716
Homo sapiens	uncharacterized LOC100505718	LOC100505718	100505718
Homo sapiens	spermatogenesis associated 1	SPATA1	100505741
Homo sapiens	ITGB2 antisense RNA 1	ITGB2-AS1	100505746
Homo sapiens	PRMT5 antisense RNA 1	PRMT5-AS1	100505758
Homo sapiens	RPARP antisense RNA 1	RPARP-AS1	100505761
Homo sapiens	long intergenic non-protein coding RNA 1364	LINC01364	100505768
Homo sapiens	uncharacterized LOC100505774	LOC100505774	100505774
Homo sapiens	uncharacterized LOC100505776	LOC100505776	100505776
Homo sapiens	uncharacterized LOC100505782	LOC100505782	100505782
Homo sapiens	OSER1 antisense RNA 1 (head to head)	OSER1-AS1	100505783
Homo sapiens	uncharacterized LOC100505797	LOC100505797	100505797
Homo sapiens	small nucleolar RNA host gene 18 (non-protein coding)	SNHG18	100505806
Homo sapiens	uncharacterized LOC100505811	LOC100505811	100505811
Homo sapiens	uncharacterized LOC100505812	LOC100505812	100505812
Homo sapiens	uncharacterized LOC100505817	LOC100505817	100505817
Homo sapiens	uncharacterized LOC100505824	LOC100505824	100505824
Homo sapiens	STK4 antisense RNA 1 (head to head)	STK4-AS1	100505826
Homo sapiens	PROX1 antisense RNA 1	PROX1-AS1	100505832
Homo sapiens	SH3PXD2A antisense RNA 1	SH3PXD2A-AS1	100505839
Homo sapiens	zinc finger protein 474-like	LOC100505841	100505841
Homo sapiens	uncharacterized LOC100505851	LOC100505851	100505851
Homo sapiens	uncharacterized LOC100505853	LOC100505853	100505853
Homo sapiens	Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding)	APTR	100505854
Homo sapiens	long intergenic non-protein coding RNA 920	LINC00920	100505865
Homo sapiens	uncharacterized LOC100505874	LOC100505874	100505874
Homo sapiens	long intergenic non-protein coding RNA 1088	LINC01088	100505875
Homo sapiens	CEBPZ opposite strand	CEBPZOS	100505876
Homo sapiens	UBE2E2 antisense RNA 1 (head to head)	UBE2E2-AS1	100505877
Homo sapiens	uncharacterized LOC100505878	LOC100505878	100505878
Homo sapiens	KIF25 antisense RNA 1	KIF25-AS1	100505879
Homo sapiens	MAGI2 antisense RNA 3	MAGI2-AS3	100505881
Homo sapiens	SORCS3 antisense RNA 1	SORCS3-AS1	100505890
Homo sapiens	SLIT2 intronic transcript 1 (non-protein coding)	SLIT2-IT1	100505893
Homo sapiens	uncharacterized LOC100505912	LOC100505912	100505912
Homo sapiens	uncharacterized LOC100505915	LOC100505915	100505915
Homo sapiens	uncharacterized LOC100505918	LOC100505918	100505918
Homo sapiens	uncharacterized LOC100505920	LOC100505920	100505920
Homo sapiens	chromosome 21 open reading frame 37	C21orf37	100505929
Homo sapiens	ADD3 antisense RNA 1	ADD3-AS1	100505933
Homo sapiens	uncharacterized LOC100505938	LOC100505938	100505938
Homo sapiens	uncharacterized LOC100505942	LOC100505942	100505942
Homo sapiens	long intergenic non-protein coding RNA 1304	LINC01304	100505964
Homo sapiens	long intergenic non-protein coding RNA 645	LINC00645	100505967
Homo sapiens	ENO1 antisense RNA 1	ENO1-AS1	100505975
Homo sapiens	uncharacterized LOC100505978	LOC100505978	100505978
Homo sapiens	uncharacterized LOC100505985	LOC100505985	100505985
Homo sapiens	long intergenic non-protein coding RNA 1207	LINC01207	100505989
Homo sapiens	long intergenic non-protein coding RNA 403	LINC00403	100505996
Homo sapiens	PPP5 tetratricopeptide repeat domain containing 1	PPP5D1	100506012
Homo sapiens	apelin receptor early endogenous ligand	APELA	100506013
Homo sapiens	uncharacterized LOC100506016	LOC100506016	100506016
Homo sapiens	uncharacterized LOC100506022	LOC100506022	100506022
Homo sapiens	ISPD antisense RNA 1	ISPD-AS1	100506025
Homo sapiens	PTOV1 antisense RNA 1	PTOV1-AS1	100506033
Homo sapiens	GAS5 antisense RNA 1	GAS5-AS1	100506046
Homo sapiens	uncharacterized LOC100506047	LOC100506047	100506047
Homo sapiens	leucine rich repeat containing 72	LRRC72	100506049
Homo sapiens	RNASEH1 antisense RNA 1	RNASEH1-AS1	100506054
Homo sapiens	DACT3 antisense RNA 1	DACT3-AS1	100506068
Homo sapiens	RBFA downstream neighbor (non-protein coding)	RBFADN	100506070
Homo sapiens	uncharacterized LOC100506071	LOC100506071	100506071
Homo sapiens	uncharacterized LOC100506083	LOC100506083	100506083
Homo sapiens	uncharacterized LOC100506098	LOC100506098	100506098
Homo sapiens	uncharacterized LOC100506100	LOC100506100	100506100
Homo sapiens	uncharacterized LOC100506107	LOC100506107	100506107
Homo sapiens	SIX3 antisense RNA 1	SIX3-AS1	100506108
Homo sapiens	uncharacterized LOC100506113	LOC100506113	100506113
Homo sapiens	uncharacterized LOC100506114	LOC100506114	100506114
Homo sapiens	long intergenic non-protein coding RNA 1272	LINC01272	100506115
Homo sapiens	uncharacterized LOC100506119	LOC100506119	100506119
Homo sapiens	uncharacterized LOC100506122	LOC100506122	100506122
Homo sapiens	uncharacterized LOC100506125	LOC100506125	100506125
Homo sapiens	long intergenic non-protein coding RNA 867	LINC00867	100506126
Homo sapiens	putative uncharacterized protein FLJ37770-like	LOC100506127	100506127
Homo sapiens	uncharacterized LOC100506142	LOC100506142	100506142
Homo sapiens	TAF1A antisense RNA 1	TAF1A-AS1	100506161
Homo sapiens	uncharacterized LOC100506172	LOC100506172	100506172
Homo sapiens	uncharacterized LOC100506175	LOC100506175	100506175
Homo sapiens	long intergenic non-protein coding RNA 963	LINC00963	100506190
Homo sapiens	LARGE antisense RNA 1	LARGE-AS1	100506195
Homo sapiens	uncharacterized LOC100506207	LOC100506207	100506207
Homo sapiens	MIR210 host gene (non-protein coding)	MIR210HG	100506211
Homo sapiens	PAXBP1 antisense RNA 1	PAXBP1-AS1	100506215
Homo sapiens	long intergenic non-protein coding RNA 1093	LINC01093	100506229
Homo sapiens	RAB30 antisense RNA 1 (head to head)	RAB30-AS1	100506233
Homo sapiens	uncharacterized LOC100506235	LOC100506235	100506235
Homo sapiens	uncharacterized LOC100506236	LOC100506236	100506236
Homo sapiens	NKX2-1 antisense RNA 1	NKX2-1-AS1	100506237
Homo sapiens	KRAB box domain containing 1	KRBOX1	100506243
Homo sapiens	uncharacterized LOC100506258	LOC100506258	100506258
Homo sapiens	uncharacterized LOC100506271	LOC100506271	100506271
Homo sapiens	uncharacterized LOC100506272	LOC100506272	100506272
Homo sapiens	uncharacterized LOC100506274	LOC100506274	100506274
Homo sapiens	KRBOX1 antisense RNA 1	KRBOX1-AS1	100506275
Homo sapiens	uncharacterized LOC100506282	LOC100506282	100506282
Homo sapiens	uncharacterized LOC100506286	LOC100506286	100506286
Homo sapiens	uncharacterized LOC100506289	LOC100506289	100506289
Homo sapiens	uncharacterized LOC100506299	LOC100506299	100506299
Homo sapiens	uncharacterized LOC100506302	LOC100506302	100506302
Homo sapiens	long intergenic non-protein coding RNA 958	LINC00958	100506305
Homo sapiens	uncharacterized LOC100506314	LOC100506314	100506314
Homo sapiens	uncharacterized LOC100506319	LOC100506319	100506319
Homo sapiens	uncharacterized LOC100506325	LOC100506325	100506325
Homo sapiens	long intergenic non-protein coding RNA 1127	LINC01127	100506328
Homo sapiens	FAM212B antisense RNA 1	FAM212B-AS1	100506343
Homo sapiens	OTUD6B antisense RNA 1 (head to head)	OTUD6B-AS1	100506365
Homo sapiens	uncharacterized LOC100506368	LOC100506368	100506368
Homo sapiens	uncharacterized LOC100506371	LOC100506371	100506371
Homo sapiens	uncharacterized LOC100506374	LOC100506374	100506374
Homo sapiens	long intergenic non-protein coding RNA 973	LINC00973	100506377
Homo sapiens	long intergenic non-protein coding RNA 1426	LINC01426	100506385
Homo sapiens	uncharacterized LOC100506388	LOC100506388	100506388
Homo sapiens	SLC16A1 antisense RNA 1	SLC16A1-AS1	100506392
Homo sapiens	uncharacterized LOC100506405	LOC100506405	100506405
Homo sapiens	uncharacterized LOC100506406	LOC100506406	100506406
Homo sapiens	ELOVL2 antisense RNA 1	ELOVL2-AS1	100506409
Homo sapiens	uncharacterized LOC100506411	LOC100506411	100506411
Homo sapiens	DOCK4 antisense RNA 1	DOCK4-AS1	100506413
Homo sapiens	long intergenic non-protein coding RNA 1158	LINC01158	100506421
Homo sapiens	CBR3 antisense RNA 1	CBR3-AS1	100506428
Homo sapiens	long intergenic non-protein coding RNA 648	LINC00648	100506433
Homo sapiens	SPAG5 antisense RNA 1	SPAG5-AS1	100506436
Homo sapiens	ITPKB intronic transcript 1 (non-protein coding)	ITPKB-IT1	100506443
Homo sapiens	uncharacterized LOC100506446	LOC100506446	100506446
Homo sapiens	RASSF8 atnisense RNA 1	RASSF8-AS1	100506451
Homo sapiens	uncharacterized LOC100506457	LOC100506457	100506457
Homo sapiens	SRD5A3 antisense RNA 1	SRD5A3-AS1	100506462
Homo sapiens	long intergenic non-protein coding RNA 1234	LINC01234	100506465
Homo sapiens	uncharacterized LOC100506469	LOC100506469	100506469
Homo sapiens	uncharacterized LOC100506470	LOC100506470	100506470
Homo sapiens	uncharacterized LOC100506472	LOC100506472	100506472
Homo sapiens	uncharacterized LOC100506473 ///	LOC100506473 /// RP11-332H14.2	100506473
Homo sapiens	EGFLAM antisense RNA 2	EGFLAM-AS2	100506475
Homo sapiens	uncharacterized LOC100506476	LOC100506476	100506476
Homo sapiens	uncharacterized LOC100506489	LOC100506489	100506489
Homo sapiens	DSCAM antisense RNA 1	DSCAM-AS1	100506492
Homo sapiens	uncharacterized LOC100506497	LOC100506497	100506497
Homo sapiens	uncharacterized LOC100506498	LOC100506498	100506498
Homo sapiens	uncharacterized LOC100506504	LOC100506504	100506504
Homo sapiens	uncharacterized LOC100506526	LOC100506526	100506526
Homo sapiens	long intergenic non-protein coding RNA 1007	LINC01007	100506527
Homo sapiens	uncharacterized LOC100506530	LOC100506530	100506530
Homo sapiens	SPTY2D1 antisense RNA 1	SPTY2D1-AS1	100506540
Homo sapiens	long intergenic non-protein coding RNA 1082	LINC01082	100506542
Homo sapiens	PVRL3 antisense RNA 1	PVRL3-AS1	100506555
Homo sapiens	uncharacterized LOC100506563	LOC100506563	100506563
Homo sapiens	uncharacterized LOC100506571	LOC100506571	100506571
Homo sapiens	chromosome 16 open reading frame 95	C16orf95	100506581
Homo sapiens	uncharacterized LOC100506585	LOC100506585	100506585
Homo sapiens	PPP1R26 antisense RNA 1	PPP1R26-AS1	100506599
Homo sapiens	uncharacterized LOC100506603	LOC100506603	100506603
Homo sapiens	uncharacterized LOC100506606	LOC100506606	100506606
Homo sapiens	long intergenic non-protein coding RNA 1279	LINC01279	100506621
Homo sapiens	long intergenic non-protein coding RNA 540	LINC00540	100506622
Homo sapiens	uncharacterized LOC100506639	LOC100506639	100506639
Homo sapiens	PXN antisense RNA 1	PXN-AS1	100506649
Homo sapiens	uncharacterized LOC100506655	LOC100506655	100506655
Homo sapiens	occludin	OCLN	100506658
Homo sapiens	DDX11 antisense RNA 1	DDX11-AS1	100506660
Homo sapiens	DYNLL1 antisense RNA 1	DYNLL1-AS1	100506668
Homo sapiens	uncharacterized LOC100506675	LOC100506675	100506675
Homo sapiens	uncharacterized LOC100506677	AA06	100506677
Homo sapiens	uncharacterized LOC100506679	LOC100506679	100506679
Homo sapiens	SACS antisense RNA 1	SACS-AS1	100506680
Homo sapiens	JARID2 antisense RNA 1	JARID2-AS1	100506681
Homo sapiens	IQCH antisense RNA 1	IQCH-AS1	100506686
Homo sapiens	uncharacterized LOC100506691	LOC100506691	100506691
Homo sapiens	prostate cancer associated transcript 6 (non-protein coding)	PCAT6	100506696
Homo sapiens	long intergenic non-protein coding RNA 327	LINC00327	100506697
Homo sapiens	endogenous Bornavirus-like nucleoprotein 3	EBLN3	100506710
Homo sapiens	uncharacterized LOC100506713	LOC100506713	100506713
Homo sapiens	NUP50 antisense RNA 1 (head to head)	NUP50-AS1	100506714
Homo sapiens	long intergenic non-protein coding RNA 901	LINC00901	100506724
Homo sapiens	uncharacterized LOC100506725	LOC100506725	100506725
Homo sapiens	uncharacterized LOC100506730	LOC100506730	100506730
Homo sapiens	uncharacterized LOC100506731	LOC100506731	100506731
Homo sapiens	FAM170B antisense RNA 1	FAM170B-AS1	100506733
Homo sapiens	caspase 12 (gene/pseudogene)	CASP12	100506742
Homo sapiens	long intergenic non-protein coding RNA 629	LINC00629	100506757
Homo sapiens	IGSF11 antisense RNA 1	IGSF11-AS1	100506765
Homo sapiens	C10orf71 antisense RNA 1	C10orf71-AS1	100506769
Homo sapiens	T cell receptor gamma locus antisense RNA 1	TRG-AS1	100506776
Homo sapiens	BZRAP1 antisense RNA 1	BZRAP1-AS1	100506779
Homo sapiens	HOXD cluster antisense RNA 2	HOXD-AS2	100506783
Homo sapiens	uncharacterized LOC100506790	LOC100506790	100506790
Homo sapiens	uncharacterized LOC100506791	LOC100506791	100506791
Homo sapiens	long intergenic non-protein coding RNA 1354	LINC01354	100506795
Homo sapiens	uncharacterized LOC100506797	LOC100506797	100506797
Homo sapiens	FOXP1 intronic transcript 1 (non-protein coding)	FOXP1-IT1	100506815
Homo sapiens	MYLK antisense RNA 1	MYLK-AS1	100506826
Homo sapiens	uncharacterized LOC100506827	LOC100506827	100506827
Homo sapiens	uncharacterized LOC100506834	LOC100506834	100506834
Homo sapiens	IQ motif containing F5 pseudogene	IQCF4	100506840
Homo sapiens	uncharacterized LOC100506844	LOC100506844	100506844
Homo sapiens	uncharacterized LOC100506851	LOC100506851	100506851
Homo sapiens	uncharacterized LOC100506858	LOC100506858	100506858
Homo sapiens	uncharacterized LOC100506860	LOC100506860	100506860
Homo sapiens	long intergenic non-protein coding RNA 933	LINC00933	100506874
Homo sapiens	uncharacterized LOC100506885	LOC100506885	100506885
Homo sapiens	uncharacterized LOC100506895	LOC100506895	100506895
Homo sapiens	DAPK1 intronic transcript 1 (non-protein coding) ///	DAPK1-IT1 /// DAPK1-IT1	100506897
Homo sapiens	mago-nashi homolog 2 (pseudogene)	MAGOH2	100506898
Homo sapiens	CCDC37 antisense RNA 1 (head to head)	CCDC37-AS1	100506907
Homo sapiens	CHRM3 antisense RNA 2	CHRM3-AS2	100506915
Homo sapiens	basic proline-rich protein-like	LOC100506922	100506922
Homo sapiens	uncharacterized LOC100506929	LOC100506929	100506929
Homo sapiens	long intergenic non-protein coding RNA 665	LINC00665	100506930
Homo sapiens	PRKG1 antisense RNA 1	PRKG1-AS1	100506939
Homo sapiens	TCEB3 antisense RNA 1	TCEB3-AS1	100506963
Homo sapiens	uncharacterized LOC100506990	LOC100506990	100506990
Homo sapiens	PTPRG antisense RNA 1	PTPRG-AS1	100506994
Homo sapiens	uncharacterized LOC100506999	LOC100506999	100506999
Homo sapiens	uncharacterized LOC100507006	LOC100507006	100507006
Homo sapiens	long intergenic non-protein coding RNA 844	LINC00844	100507008
Homo sapiens	long intergenic non-protein coding RNA 948	LINC00948	100507027
Homo sapiens	TMCC1 antisense RNA 1 (head to head)	TMCC1-AS1	100507032
Homo sapiens	PITRM1 antisense RNA 1	PITRM1-AS1	100507034
Homo sapiens	long intergenic non-protein coding RNA 427	LINC00427	100507040
Homo sapiens	TCL1 upstream neural differentiation-associated RNA	TUNAR	100507043
Homo sapiens	trophoblast glycoprotein-like	TPBGL	100507050
Homo sapiens	uncharacterized LOC100507053	LOC100507053	100507053
Homo sapiens	MFI2 antisense RNA 1	MFI2-AS1	100507057
Homo sapiens	long intergenic non-protein coding RNA 845	LINC00845	100507058
Homo sapiens	long intergenic non-protein coding RNA 703	LINC00703	100507059
Homo sapiens	PSMD6 antisense RNA 2	PSMD6-AS2	100507062
Homo sapiens	TEX26 antisense RNA 1	TEX26-AS1	100507064
Homo sapiens	uncharacterized LOC100507065	LOC100507065	100507065
Homo sapiens	CLIP1 antisense RNA 1	CLIP1-AS1	100507066
Homo sapiens	DLG1 antisense RNA 1	DLG1-AS1	100507086
Homo sapiens	ADAMTS9 antisense RNA 2	ADAMTS9-AS2	100507098
Homo sapiens	FRY antisense RNA 1	FRY-AS1	100507099
Homo sapiens	long intergenic non-protein coding RNA 445	LINC00445	100507114
Homo sapiens	ASAP1 intronic transcript 2 (non-protein coding)	ASAP1-IT2	100507117
Homo sapiens	SPG20 opposite strand	SPG20OS	100507135
Homo sapiens	uncharacterized LOC100507140	LOC100507140	100507140
Homo sapiens	long intergenic non-protein coding RNA 708	LINC00708	100507143
Homo sapiens	uncharacterized LOC100507156	LOC100507156	100507156
Homo sapiens	BOLA3 antisense RNA 1 (head to head)	BOLA3-AS1	100507171
